user_id,group,platform,user_tenure_days,games_watched_30d,favorite_team_playing,clicked,session_duration_sec,engagement_tier
5451,control,iOS,206,4,False,0,207,Mid (4-7)
5452,control,Android,93,6,True,0,238,Mid (4-7)
5453,control,iOS,145,9,False,0,157,High (8+)
5454,treatment,iOS,52,4,True,1,376,Mid (4-7)
5455,control,iOS,6,9,True,0,295,High (8+)
5456,control,Android,325,4,False,0,259,Mid (4-7)
5457,control,iOS,408,10,True,0,195,High (8+)
5458,treatment,Android,31,4,False,0,119,Mid (4-7)
5459,treatment,iOS,278,9,True,0,214,High (8+)
5460,treatment,iOS,243,4,True,0,203,Mid (4-7)
5461,control,Android,35,8,False,0,290,High (8+)
5462,control,iOS,98,6,True,0,158,Mid (4-7)
5463,control,iOS,98,9,False,0,135,High (8+)
5464,control,Android,256,4,False,0,289,Mid (4-7)
5465,treatment,Android,327,5,True,1,555,Mid (4-7)
5466,treatment,Android,17,6,True,1,436,Mid (4-7)
5467,treatment,Android,148,6,False,0,141,Mid (4-7)
5468,treatment,Android,258,6,False,1,466,Mid (4-7)
5469,control,Android,277,4,False,0,180,Mid (4-7)
5470,treatment,iOS,28,5,False,0,179,Mid (4-7)
5471,control,Android,134,6,True,0,188,Mid (4-7)
5472,control,Android,350,9,False,1,424,High (8+)
5473,treatment,iOS,69,1,False,0,105,Low (0-3)
5474,control,iOS,99,6,True,0,249,Mid (4-7)
5475,control,iOS,293,9,False,0,231,High (8+)
5476,control,Android,16,6,True,0,214,Mid (4-7)
5477,treatment,iOS,353,7,True,0,137,Mid (4-7)
5478,treatment,Android,67,7,False,1,294,Mid (4-7)
5479,control,iOS,0,3,False,0,175,Low (0-3)
5480,treatment,Android,48,6,False,0,155,Mid (4-7)
5481,control,iOS,16,10,False,0,169,High (8+)
5482,control,Android,17,6,True,0,171,Mid (4-7)
5483,treatment,Android,212,2,False,0,109,Low (0-3)
5484,treatment,Android,43,7,True,0,226,Mid (4-7)
5485,treatment,Android,491,3,True,0,189,Low (0-3)
5486,control,Android,130,11,False,0,232,High (8+)
5487,treatment,iOS,110,8,False,0,145,High (8+)
5488,treatment,iOS,102,4,False,0,204,Mid (4-7)
5489,treatment,Android,212,8,False,0,174,High (8+)
5490,control,iOS,108,3,True,0,154,Low (0-3)
5491,treatment,iOS,24,10,False,0,201,High (8+)
5492,treatment,iOS,381,8,False,0,221,High (8+)
5493,control,iOS,100,8,False,0,143,High (8+)
5494,control,iOS,13,3,False,0,274,Low (0-3)
5495,control,Android,135,5,False,0,165,Mid (4-7)
5496,treatment,iOS,187,6,False,0,311,Mid (4-7)
5497,treatment,iOS,58,7,False,1,403,Mid (4-7)
5498,treatment,iOS,290,2,False,0,159,Low (0-3)
5499,treatment,Android,199,4,False,0,54,Mid (4-7)
5500,treatment,Android,189,5,True,0,179,Mid (4-7)
5501,control,Android,98,9,False,0,252,High (8+)
5502,control,iOS,588,3,False,0,119,Low (0-3)
5503,control,Android,57,12,False,0,218,High (8+)
5504,control,Android,155,6,True,1,507,Mid (4-7)
5505,control,Android,66,8,True,0,198,High (8+)
5506,treatment,Android,245,3,False,0,232,Low (0-3)
5507,control,iOS,8,5,True,0,313,Mid (4-7)
5508,control,iOS,8,4,False,0,253,Mid (4-7)
5509,control,iOS,299,6,True,0,161,Mid (4-7)
5510,control,iOS,102,4,False,0,87,Mid (4-7)
5511,treatment,Android,75,4,True,0,210,Mid (4-7)
5512,treatment,Android,168,9,False,1,482,High (8+)
5513,treatment,Android,217,9,False,1,357,High (8+)
5514,control,iOS,40,3,True,1,587,Low (0-3)
5515,treatment,iOS,36,9,False,1,371,High (8+)
5516,treatment,iOS,571,3,False,0,170,Low (0-3)
5517,treatment,iOS,160,8,False,0,163,High (8+)
5518,control,iOS,89,7,False,0,198,Mid (4-7)
5519,treatment,Android,291,10,False,0,225,High (8+)
5520,treatment,iOS,134,4,True,0,115,Mid (4-7)
5521,treatment,Android,49,3,False,0,75,Low (0-3)
5522,treatment,iOS,41,3,False,0,108,Low (0-3)
5523,control,Android,91,4,True,1,375,Mid (4-7)
5524,treatment,iOS,353,6,False,0,297,Mid (4-7)
5525,control,iOS,11,6,False,1,297,Mid (4-7)
5526,treatment,Android,44,11,False,0,211,High (8+)
5527,control,Android,402,6,True,0,145,Mid (4-7)
5528,control,iOS,23,5,True,0,139,Mid (4-7)
5529,control,iOS,178,8,False,1,250,High (8+)
5530,treatment,iOS,43,8,False,0,71,High (8+)
5531,control,Android,167,4,True,1,449,Mid (4-7)
5532,treatment,Android,86,6,False,0,179,Mid (4-7)
5533,treatment,iOS,19,9,False,0,186,High (8+)
5534,control,iOS,157,8,True,0,244,High (8+)
5535,control,Android,206,8,False,1,335,High (8+)
5536,control,iOS,205,9,False,0,126,High (8+)
5537,treatment,Android,182,6,False,0,88,Mid (4-7)
5538,treatment,iOS,124,4,False,0,80,Mid (4-7)
5539,control,iOS,131,12,True,0,181,High (8+)
5540,control,iOS,181,6,True,0,124,Mid (4-7)
5541,treatment,iOS,210,3,False,0,102,Low (0-3)
5542,treatment,iOS,191,3,False,0,211,Low (0-3)
5543,treatment,Android,159,8,True,1,370,High (8+)
5544,treatment,Android,30,4,True,0,164,Mid (4-7)
5545,control,Android,42,9,False,0,164,High (8+)
5546,control,Android,54,5,True,0,194,Mid (4-7)
5547,control,iOS,453,7,True,0,106,Mid (4-7)
5548,control,iOS,256,8,True,0,213,High (8+)
5549,control,Android,144,6,False,0,225,Mid (4-7)
5550,control,iOS,52,5,False,0,259,Mid (4-7)
5551,control,iOS,21,5,True,0,70,Mid (4-7)
5552,treatment,iOS,412,7,False,0,210,Mid (4-7)
5553,treatment,iOS,401,7,False,1,320,Mid (4-7)
5554,treatment,iOS,21,6,True,1,371,Mid (4-7)
5555,treatment,Android,287,4,True,1,332,Mid (4-7)
5556,control,Android,106,6,True,0,168,Mid (4-7)
5557,treatment,Android,70,9,False,0,166,High (8+)
5558,control,Android,241,6,False,0,156,Mid (4-7)
5559,treatment,Android,171,4,True,0,126,Mid (4-7)
5560,control,iOS,272,11,False,0,118,High (8+)
5561,treatment,iOS,13,4,False,0,138,Mid (4-7)
5562,control,Android,69,9,True,0,207,High (8+)
5563,control,iOS,69,8,False,0,126,High (8+)
5564,treatment,iOS,72,2,False,0,217,Low (0-3)
5565,control,iOS,125,8,False,0,177,High (8+)
5566,treatment,iOS,59,3,False,0,212,Low (0-3)
5567,treatment,iOS,105,2,True,1,345,Low (0-3)
5568,treatment,iOS,82,4,True,1,499,Mid (4-7)
5569,treatment,iOS,239,4,False,0,250,Mid (4-7)
5570,treatment,Android,166,7,True,0,249,Mid (4-7)
5571,control,iOS,190,1,True,0,109,Low (0-3)
5572,treatment,Android,42,6,False,0,138,Mid (4-7)
5573,treatment,iOS,70,7,True,0,160,Mid (4-7)
5574,treatment,iOS,3,3,False,1,365,Low (0-3)
5575,control,iOS,20,6,False,0,257,Mid (4-7)
5576,treatment,iOS,55,3,False,0,197,Low (0-3)
5577,treatment,Android,12,2,True,1,361,Low (0-3)
5578,treatment,Android,166,7,False,0,159,Mid (4-7)
5579,control,Android,1130,8,False,0,270,High (8+)
5580,control,Android,19,2,True,1,311,Low (0-3)
5581,control,iOS,309,8,False,1,309,High (8+)
5582,treatment,iOS,22,11,False,0,219,High (8+)
5583,treatment,iOS,199,8,False,1,476,High (8+)
5584,control,iOS,185,5,True,0,153,Mid (4-7)
5585,control,iOS,419,8,True,0,142,High (8+)
5586,control,iOS,21,7,False,0,212,Mid (4-7)
5587,control,iOS,68,10,True,0,168,High (8+)
5588,treatment,iOS,17,12,False,0,180,High (8+)
5589,treatment,iOS,94,7,True,0,273,Mid (4-7)
5590,control,Android,436,1,True,1,327,Low (0-3)
5591,treatment,Android,273,4,False,0,232,Mid (4-7)
5592,control,Android,231,3,True,0,196,Low (0-3)
5593,treatment,Android,137,7,False,0,113,Mid (4-7)
5594,control,iOS,386,9,False,0,103,High (8+)
5595,control,iOS,107,6,False,0,40,Mid (4-7)
5596,control,iOS,29,3,True,0,153,Low (0-3)
5597,treatment,Android,327,5,True,1,358,Mid (4-7)
5598,treatment,Android,59,5,True,0,182,Mid (4-7)
5599,treatment,iOS,9,10,True,1,414,High (8+)
5600,control,iOS,24,4,False,0,77,Mid (4-7)
5601,control,Android,169,6,True,0,54,Mid (4-7)
5602,control,iOS,168,3,True,0,213,Low (0-3)
5603,treatment,Android,54,4,False,0,155,Mid (4-7)
5604,control,iOS,233,10,False,0,128,High (8+)
5605,treatment,iOS,267,7,True,0,163,Mid (4-7)
5606,treatment,Android,455,7,False,0,206,Mid (4-7)
5607,treatment,Android,158,8,True,0,238,High (8+)
5608,control,Android,272,6,False,0,179,Mid (4-7)
5609,control,iOS,251,2,False,0,194,Low (0-3)
5610,control,iOS,53,1,False,0,235,Low (0-3)
5611,treatment,Android,66,6,True,0,233,Mid (4-7)
5612,treatment,iOS,117,7,False,0,248,Mid (4-7)
5613,control,iOS,3,7,True,0,102,Mid (4-7)
5614,control,Android,63,9,False,1,390,High (8+)
5615,treatment,iOS,115,9,False,0,132,High (8+)
5616,treatment,iOS,20,7,True,0,236,Mid (4-7)
5617,control,Android,24,3,False,0,176,Low (0-3)
5618,treatment,Android,111,8,True,0,255,High (8+)
5619,control,iOS,236,8,True,0,104,High (8+)
5620,control,iOS,322,5,True,0,133,Mid (4-7)
5621,treatment,Android,142,9,False,0,205,High (8+)
5622,treatment,Android,115,8,False,1,436,High (8+)
5623,treatment,Android,87,9,False,1,499,High (8+)
5624,control,iOS,38,6,False,0,170,Mid (4-7)
5625,treatment,iOS,28,6,False,0,173,Mid (4-7)
5626,control,Android,282,8,False,0,279,High (8+)
5627,control,Android,112,3,False,0,173,Low (0-3)
5628,treatment,Android,281,5,True,0,245,Mid (4-7)
5629,control,iOS,219,12,False,0,177,High (8+)
5630,treatment,iOS,38,7,True,0,245,Mid (4-7)
5631,treatment,iOS,128,8,True,0,173,High (8+)
5632,control,Android,105,0,False,0,167,
5633,control,Android,99,9,True,0,173,High (8+)
5634,control,iOS,140,5,True,0,228,Mid (4-7)
5635,control,iOS,723,5,False,1,437,Mid (4-7)
5636,treatment,iOS,301,7,False,0,154,Mid (4-7)
5637,treatment,iOS,421,9,False,0,219,High (8+)
5638,control,Android,5,6,False,0,172,Mid (4-7)
5639,control,Android,27,3,False,1,229,Low (0-3)
5640,treatment,iOS,15,4,True,0,173,Mid (4-7)
5641,treatment,iOS,54,5,False,0,224,Mid (4-7)
5642,control,Android,104,4,False,0,250,Mid (4-7)
5643,control,iOS,184,9,False,0,114,High (8+)
5644,treatment,iOS,125,13,False,0,281,High (8+)
5645,control,Android,420,8,False,1,385,High (8+)
5646,control,Android,505,15,True,0,173,High (8+)
5647,treatment,Android,32,2,True,0,118,Low (0-3)
5648,treatment,iOS,345,8,False,0,194,High (8+)
5649,treatment,iOS,118,3,False,0,150,Low (0-3)
5650,treatment,iOS,108,7,False,0,146,Mid (4-7)
5651,treatment,iOS,276,3,False,1,474,Low (0-3)
5652,control,Android,17,13,False,0,171,High (8+)
5653,control,iOS,385,7,False,1,409,Mid (4-7)
5654,control,Android,200,4,False,0,150,Mid (4-7)
5655,control,iOS,374,4,False,0,215,Mid (4-7)
5656,treatment,iOS,935,6,False,0,102,Mid (4-7)
5657,treatment,Android,131,11,False,0,198,High (8+)
5658,treatment,iOS,17,2,True,1,321,Low (0-3)
5659,treatment,iOS,32,9,False,0,212,High (8+)
5660,control,iOS,70,7,True,0,261,Mid (4-7)
5661,control,iOS,19,2,False,0,129,Low (0-3)
5662,treatment,iOS,304,7,False,1,428,Mid (4-7)
5663,treatment,iOS,63,3,True,1,382,Low (0-3)
5664,treatment,Android,670,4,True,0,227,Mid (4-7)
5665,treatment,Android,218,2,True,0,162,Low (0-3)
5666,treatment,iOS,34,10,True,0,175,High (8+)
5667,treatment,iOS,116,7,False,0,109,Mid (4-7)
5668,control,Android,113,7,False,0,54,Mid (4-7)
5669,treatment,iOS,122,5,False,0,177,Mid (4-7)
5670,treatment,Android,138,4,True,1,288,Mid (4-7)
5671,control,Android,5,9,False,0,218,High (8+)
5672,treatment,iOS,208,12,True,0,180,High (8+)
5673,control,Android,120,8,True,1,261,High (8+)
5674,treatment,Android,281,4,True,1,413,Mid (4-7)
5675,control,Android,304,7,False,0,79,Mid (4-7)
5676,treatment,iOS,47,8,False,0,112,High (8+)
5677,control,iOS,8,5,False,0,114,Mid (4-7)
5678,treatment,Android,218,14,True,0,224,High (8+)
5679,control,iOS,685,6,False,0,215,Mid (4-7)
5680,control,Android,106,4,False,0,193,Mid (4-7)
5681,control,iOS,54,2,False,1,181,Low (0-3)
5682,treatment,iOS,30,4,False,1,424,Mid (4-7)
5683,control,Android,61,9,False,0,184,High (8+)
5684,control,Android,71,8,False,0,149,High (8+)
5685,treatment,Android,99,14,False,1,169,High (8+)
5686,treatment,Android,191,7,False,0,128,Mid (4-7)
5687,treatment,iOS,57,6,True,1,375,Mid (4-7)
5688,control,iOS,9,5,True,0,208,Mid (4-7)
5689,treatment,Android,84,5,False,0,169,Mid (4-7)
5690,control,iOS,348,6,False,0,167,Mid (4-7)
5691,control,Android,124,7,True,0,256,Mid (4-7)
5692,treatment,iOS,602,5,True,0,221,Mid (4-7)
5693,treatment,iOS,126,7,True,0,133,Mid (4-7)
5694,treatment,iOS,58,9,True,1,253,High (8+)
5695,control,iOS,38,3,True,0,166,Low (0-3)
5696,control,Android,213,4,False,1,478,Mid (4-7)
5697,control,Android,138,6,False,0,77,Mid (4-7)
5698,treatment,Android,166,6,True,0,75,Mid (4-7)
5699,control,iOS,253,8,True,1,469,High (8+)
5700,control,iOS,232,4,False,0,225,Mid (4-7)
5701,control,iOS,7,5,True,0,192,Mid (4-7)
5702,treatment,iOS,292,3,False,1,541,Low (0-3)
5703,control,iOS,136,7,True,0,159,Mid (4-7)
5704,treatment,iOS,89,6,True,0,235,Mid (4-7)
5705,control,iOS,138,3,False,0,222,Low (0-3)
5706,treatment,iOS,170,6,False,1,456,Mid (4-7)
5707,control,iOS,29,7,False,0,171,Mid (4-7)
5708,treatment,iOS,97,7,True,0,251,Mid (4-7)
5709,treatment,iOS,73,5,True,1,441,Mid (4-7)
5710,control,iOS,77,5,True,0,159,Mid (4-7)
5711,treatment,Android,17,9,False,0,199,High (8+)
5712,control,iOS,31,2,False,0,167,Low (0-3)
5713,treatment,Android,31,8,True,0,152,High (8+)
5714,treatment,iOS,84,2,False,0,212,Low (0-3)
5715,control,Android,404,6,False,0,146,Mid (4-7)
5716,control,iOS,41,7,False,0,304,Mid (4-7)
5717,control,Android,96,1,False,0,205,Low (0-3)
5718,control,iOS,67,4,False,0,212,Mid (4-7)
5719,control,Android,278,4,True,0,203,Mid (4-7)
5720,control,iOS,9,7,False,0,292,Mid (4-7)
5721,control,iOS,39,8,False,0,265,High (8+)
5722,treatment,Android,42,7,True,1,567,Mid (4-7)
5723,control,iOS,892,8,False,0,269,High (8+)
5724,control,Android,152,7,True,1,420,Mid (4-7)
5725,treatment,iOS,26,5,True,0,246,Mid (4-7)
5726,control,iOS,57,6,False,0,198,Mid (4-7)
5727,control,Android,33,3,False,0,252,Low (0-3)
5728,control,iOS,23,4,False,0,187,Mid (4-7)
5729,treatment,iOS,287,3,False,0,192,Low (0-3)
5730,treatment,Android,123,1,False,0,118,Low (0-3)
5731,control,Android,179,5,False,0,97,Mid (4-7)
5732,treatment,Android,72,6,False,0,240,Mid (4-7)
5733,treatment,iOS,145,8,False,0,192,High (8+)
5734,treatment,iOS,53,10,False,0,206,High (8+)
5735,treatment,iOS,66,5,False,1,447,Mid (4-7)
5736,treatment,iOS,190,5,False,0,133,Mid (4-7)
5737,control,Android,29,7,False,0,111,Mid (4-7)
5738,control,iOS,172,5,False,0,245,Mid (4-7)
5739,control,iOS,344,7,False,1,456,Mid (4-7)
5740,treatment,iOS,23,7,False,0,257,Mid (4-7)
5741,treatment,Android,409,2,False,0,116,Low (0-3)
5742,treatment,Android,14,9,False,0,184,High (8+)
5743,treatment,Android,77,5,False,0,227,Mid (4-7)
5744,control,iOS,169,5,False,1,545,Mid (4-7)
5745,treatment,Android,147,7,False,0,207,Mid (4-7)
5746,treatment,Android,18,6,False,0,203,Mid (4-7)
5747,treatment,iOS,288,5,False,0,139,Mid (4-7)
5748,treatment,iOS,651,5,True,0,169,Mid (4-7)
5749,treatment,iOS,35,7,False,0,101,Mid (4-7)
5750,control,iOS,405,7,False,0,141,Mid (4-7)
5751,treatment,Android,146,5,False,0,241,Mid (4-7)
5752,control,iOS,494,4,False,1,412,Mid (4-7)
5753,treatment,iOS,34,3,False,1,451,Low (0-3)
5754,treatment,Android,282,5,True,0,150,Mid (4-7)
5755,control,Android,11,2,True,0,197,Low (0-3)
5756,treatment,Android,386,7,False,0,143,Mid (4-7)
5757,control,iOS,201,7,True,0,201,Mid (4-7)
5758,control,iOS,83,7,False,1,503,Mid (4-7)
5759,control,iOS,38,8,False,1,340,High (8+)
5760,treatment,iOS,305,5,True,0,108,Mid (4-7)
5761,treatment,iOS,166,5,False,0,119,Mid (4-7)
5762,treatment,iOS,80,5,False,1,540,Mid (4-7)
5763,control,iOS,105,6,False,0,81,Mid (4-7)
5764,treatment,iOS,315,3,False,0,130,Low (0-3)
5765,treatment,iOS,74,10,True,1,255,High (8+)
5766,control,Android,16,6,False,0,254,Mid (4-7)
5767,control,Android,436,4,False,0,224,Mid (4-7)
5768,control,iOS,88,6,False,1,477,Mid (4-7)
5769,treatment,iOS,77,7,False,0,145,Mid (4-7)
5770,treatment,iOS,41,10,False,0,171,High (8+)
5771,treatment,iOS,409,6,True,0,266,Mid (4-7)
5772,control,iOS,44,11,True,1,538,High (8+)
5773,treatment,Android,182,6,False,1,399,Mid (4-7)
5774,control,Android,382,3,False,0,175,Low (0-3)
5775,control,Android,6,6,False,0,205,Mid (4-7)
5776,treatment,Android,317,7,False,0,124,Mid (4-7)
5777,control,Android,95,4,False,0,227,Mid (4-7)
5778,treatment,iOS,193,7,False,0,228,Mid (4-7)
5779,control,Android,83,2,True,0,177,Low (0-3)
5780,treatment,iOS,214,6,True,0,153,Mid (4-7)
5781,control,Android,52,7,True,0,190,Mid (4-7)
5782,treatment,iOS,3,3,True,0,52,Low (0-3)
5783,control,iOS,531,2,False,0,67,Low (0-3)
5784,control,Android,2,8,True,0,204,High (8+)
5785,treatment,iOS,312,6,False,0,90,Mid (4-7)
5786,control,iOS,33,8,False,0,134,High (8+)
5787,treatment,iOS,89,5,False,0,192,Mid (4-7)
5788,treatment,iOS,311,5,False,1,406,Mid (4-7)
5789,control,Android,41,3,True,0,203,Low (0-3)
5790,control,Android,361,7,False,0,174,Mid (4-7)
5791,treatment,iOS,123,5,False,0,178,Mid (4-7)
5792,treatment,iOS,82,6,False,1,424,Mid (4-7)
5793,treatment,Android,195,7,True,0,180,Mid (4-7)
5794,treatment,iOS,75,6,False,0,172,Mid (4-7)
5795,treatment,iOS,76,3,True,1,356,Low (0-3)
5796,control,iOS,238,6,False,1,275,Mid (4-7)
5797,treatment,Android,66,6,False,1,93,Mid (4-7)
5798,treatment,iOS,40,2,False,1,408,Low (0-3)
5799,control,iOS,296,4,False,0,189,Mid (4-7)
5800,control,iOS,294,10,True,1,540,High (8+)
5801,control,iOS,123,13,False,1,263,High (8+)
5802,control,iOS,134,6,True,0,121,Mid (4-7)
5803,treatment,iOS,214,7,False,0,184,Mid (4-7)
5804,control,iOS,128,12,True,0,233,High (8+)
5805,control,iOS,97,10,False,0,222,High (8+)
5806,control,iOS,949,4,True,0,137,Mid (4-7)
5807,treatment,Android,28,6,False,0,201,Mid (4-7)
5808,treatment,Android,161,4,False,1,484,Mid (4-7)
5809,control,iOS,390,6,False,0,155,Mid (4-7)
5810,control,iOS,209,10,False,1,506,High (8+)
5811,treatment,iOS,383,2,True,0,221,Low (0-3)
5812,treatment,Android,73,9,False,0,258,High (8+)
5813,control,Android,57,6,False,0,189,Mid (4-7)
5814,control,iOS,343,4,False,0,102,Mid (4-7)
5815,control,Android,90,6,True,0,210,Mid (4-7)
5816,control,Android,222,9,False,1,419,High (8+)
5817,treatment,Android,28,4,False,0,207,Mid (4-7)
5818,treatment,iOS,253,7,True,1,415,Mid (4-7)
5819,control,iOS,143,6,True,0,311,Mid (4-7)
5820,treatment,iOS,56,10,True,0,277,High (8+)
5821,control,Android,122,9,False,0,172,High (8+)
5822,treatment,Android,214,6,True,1,552,Mid (4-7)
5823,treatment,iOS,2,3,True,0,145,Low (0-3)
5824,control,iOS,182,5,False,0,220,Mid (4-7)
5825,control,iOS,140,5,True,0,208,Mid (4-7)
5826,treatment,iOS,44,5,False,0,216,Mid (4-7)
5827,control,iOS,251,5,False,1,474,Mid (4-7)
5828,control,iOS,65,9,True,0,233,High (8+)
5829,treatment,iOS,58,8,False,1,412,High (8+)
5830,treatment,Android,114,5,True,0,132,Mid (4-7)
5831,control,iOS,202,5,False,0,193,Mid (4-7)
5832,treatment,iOS,475,8,False,0,116,High (8+)
5833,control,iOS,27,8,True,0,87,High (8+)
5834,treatment,Android,90,4,False,0,191,Mid (4-7)
5835,treatment,iOS,12,1,True,0,140,Low (0-3)
5836,treatment,Android,255,10,False,0,186,High (8+)
5837,control,iOS,106,3,True,0,194,Low (0-3)
5838,treatment,Android,220,7,False,0,133,Mid (4-7)
5839,treatment,Android,70,6,False,0,181,Mid (4-7)
5840,control,iOS,334,2,False,0,146,Low (0-3)
5841,control,Android,137,5,False,0,90,Mid (4-7)
5842,control,iOS,517,5,False,1,422,Mid (4-7)
5843,control,iOS,14,4,False,0,253,Mid (4-7)
5844,treatment,iOS,129,5,False,0,194,Mid (4-7)
5845,control,iOS,261,7,False,1,448,Mid (4-7)
5846,control,Android,165,9,False,0,217,High (8+)
5847,treatment,Android,4,7,False,0,140,Mid (4-7)
5848,control,iOS,645,8,False,0,182,High (8+)
5849,treatment,iOS,63,9,False,0,293,High (8+)
5850,control,iOS,51,8,False,1,399,High (8+)
5851,treatment,Android,119,8,True,0,185,High (8+)
5852,treatment,iOS,140,6,False,1,484,Mid (4-7)
5853,treatment,Android,261,8,False,1,293,High (8+)
5854,control,iOS,89,5,True,1,402,Mid (4-7)
5855,treatment,iOS,104,7,True,0,297,Mid (4-7)
5856,control,Android,137,5,False,1,369,Mid (4-7)
5857,control,iOS,90,10,False,0,172,High (8+)
5858,control,iOS,442,4,False,0,140,Mid (4-7)
5859,treatment,iOS,342,3,True,0,260,Low (0-3)
5860,control,iOS,109,1,True,0,108,Low (0-3)
5861,treatment,Android,0,5,False,0,160,Mid (4-7)
5862,control,iOS,416,4,False,0,253,Mid (4-7)
5863,control,iOS,23,4,False,0,218,Mid (4-7)
5864,treatment,iOS,50,6,False,1,369,Mid (4-7)
5865,control,iOS,29,9,True,0,249,High (8+)
5866,treatment,Android,35,6,False,0,123,Mid (4-7)
5867,control,Android,292,6,True,0,210,Mid (4-7)
5868,treatment,Android,155,7,False,0,109,Mid (4-7)
5869,treatment,iOS,562,5,False,0,217,Mid (4-7)
5870,control,iOS,47,4,False,0,117,Mid (4-7)
5871,control,iOS,119,12,False,0,180,High (8+)
5872,treatment,Android,682,7,True,0,105,Mid (4-7)
5873,treatment,iOS,315,5,True,0,151,Mid (4-7)
5874,control,iOS,234,8,True,0,151,High (8+)
5875,control,Android,37,4,False,0,172,Mid (4-7)
5876,treatment,iOS,264,6,False,1,404,Mid (4-7)
5877,treatment,iOS,76,4,True,0,137,Mid (4-7)
5878,control,iOS,136,5,True,1,467,Mid (4-7)
5879,control,iOS,169,9,False,0,188,High (8+)
5880,control,iOS,169,4,False,0,226,Mid (4-7)
5881,treatment,iOS,233,3,False,0,167,Low (0-3)
5882,control,iOS,195,6,False,0,216,Mid (4-7)
5883,treatment,iOS,12,8,False,0,173,High (8+)
5884,control,Android,110,5,False,0,169,Mid (4-7)
5885,control,iOS,196,5,False,0,224,Mid (4-7)
5886,treatment,Android,63,10,False,1,494,High (8+)
5887,treatment,iOS,67,8,False,0,216,High (8+)
5888,treatment,iOS,23,3,True,0,187,Low (0-3)
5889,control,Android,97,10,False,0,100,High (8+)
5890,treatment,iOS,779,11,False,0,180,High (8+)
5891,treatment,iOS,60,6,False,0,122,Mid (4-7)
5892,control,Android,136,9,True,0,200,High (8+)
5893,control,iOS,244,2,False,1,649,Low (0-3)
5894,control,iOS,2,6,True,0,273,Mid (4-7)
5895,control,iOS,415,8,True,0,253,High (8+)
5896,treatment,Android,87,5,False,0,216,Mid (4-7)
5897,control,Android,366,8,False,0,95,High (8+)
5898,treatment,iOS,7,6,True,0,130,Mid (4-7)
5899,treatment,iOS,28,8,True,0,245,High (8+)
5900,treatment,iOS,70,6,False,0,171,Mid (4-7)
5901,treatment,iOS,76,5,False,1,450,Mid (4-7)
5902,control,iOS,338,4,False,0,103,Mid (4-7)
5903,control,iOS,2,5,True,0,86,Mid (4-7)
5904,control,iOS,184,7,False,0,162,Mid (4-7)
5905,treatment,iOS,25,4,False,0,216,Mid (4-7)
5906,control,Android,311,8,False,0,93,High (8+)
5907,treatment,iOS,271,6,False,0,221,Mid (4-7)
5908,control,iOS,124,4,False,0,211,Mid (4-7)
5909,control,iOS,43,4,False,0,246,Mid (4-7)
5910,control,Android,181,6,False,0,142,Mid (4-7)
